nutzer_id,alter,geschlecht,region,politische_haltung,gewaehlte_partei,wahlfrequenz,wichtigstes_wahlthema,vertrauensmedien,politisches_engagement,parteimitglied,jahr_letzte_wahl,uebereinstimmung_regierung,interessen
1766,23,männlich,Sachsen,liberal,SPD,immer,Migration,TikTok,7,False,,0.58,"Bildung, Politik, Essen"
1767,43,weiblich,NRW,konservativ,AfD,immer,Sicherheit,Spiegel,3,True,2021.0,0.93,"Technologie, Musik, Essen"
1768,18,divers,Hessen,liberal,SPD,immer,Migration,YouTube,10,True,,0.01,"Klima, Sport, Bildung"
1769,29,männlich,Bayern,progressiv,AfD,nie,Klima,TikTok,10,False,2024.0,0.05,"Politik, Reisen, Bildung"
1770,67,divers,Hamburg,zentristisch,CDU,nie,Bildung,TikTok,4,False,2017.0,0.97,"Musik, Politik, Reisen"
1771,39,weiblich,Berlin,zentristisch,CDU,immer,Gesundheit,Spiegel,8,True,,0.19,"Politik, Klima, Musik"
1772,53,männlich,Hamburg,konservativ,SPD,immer,Klima,Tagesschau,5,False,2017.0,0.43,"Politik, Bildung, Wirtschaft"
1773,53,männlich,NRW,progressiv,Grüne,immer,Gesundheit,Tagesschau,0,True,2024.0,0.18,"Essen, Technologie, Musik"
1774,52,männlich,Hessen,zentristisch,Grüne,immer,Migration,FAZ,6,True,2021.0,0.03,"Politik, Musik, Reisen"
1775,37,weiblich,Sachsen,konservativ,AfD,gelegentlich,Gesundheit,FAZ,2,False,2024.0,0.69,"Reisen, Bildung, Musik"
1776,67,männlich,Hessen,zentristisch,FDP,gelegentlich,Klima,Spiegel,2,False,,0.5,"Sport, Politik, Reisen"
1777,72,divers,Bayern,konservativ,SPD,gelegentlich,Steuern,Tagesschau,7,True,2021.0,0.91,"Sport, Wirtschaft, Bildung"
1778,74,männlich,Bayern,liberal,Grüne,immer,Bildung,TikTok,0,True,,0.33,"Politik, Reisen, Sport"
1779,33,weiblich,Hessen,liberal,AfD,immer,Gesundheit,TikTok,3,True,2017.0,0.03,"Technologie, Musik, Politik"
1780,33,divers,Berlin,konservativ,Grüne,immer,Klima,TikTok,8,False,2017.0,0.21,"Essen, Musik, Politik"
1781,72,weiblich,Hessen,progressiv,AfD,immer,Bildung,Facebook-Gruppen,1,False,2017.0,0.96,"Musik, Wirtschaft, Reisen"
1782,18,divers,Hamburg,konservativ,Grüne,gelegentlich,Bildung,TikTok,3,True,,0.59,"Klima, Wirtschaft, Politik"
1783,20,weiblich,Hessen,liberal,Die Linke,immer,Sicherheit,Tagesschau,2,False,2021.0,0.28,"Musik, Sport, Politik"
1784,33,weiblich,Berlin,konservativ,Grüne,nie,Gesundheit,YouTube,2,True,2024.0,0.58,"Essen, Wirtschaft, Musik"
1785,61,männlich,Hamburg,progressiv,FDP,gelegentlich,Sicherheit,TikTok,3,True,,0.91,"Essen, Musik, Klima"
1786,73,männlich,NRW,konservativ,AfD,nie,Migration,TikTok,6,False,2021.0,0.06,"Bildung, Klima, Musik"
1787,42,divers,Berlin,zentristisch,AfD,immer,Klima,Facebook-Gruppen,7,False,,0.59,"Bildung, Wirtschaft, Reisen"
1788,34,männlich,Bayern,zentristisch,SPD,nie,Klima,Telegram,6,True,2021.0,0.62,"Essen, Politik, Bildung"
1789,51,divers,Hessen,progressiv,FDP,gelegentlich,Migration,Telegram,2,True,2017.0,0.31,"Essen, Klima, Wirtschaft"
1790,61,divers,Hamburg,liberal,FDP,gelegentlich,Klima,Telegram,4,True,2024.0,0.07,"Technologie, Essen, Sport"
1791,53,männlich,Hamburg,konservativ,Grüne,immer,Steuern,Facebook-Gruppen,5,False,2021.0,0.19,"Musik, Bildung, Sport"
1792,38,divers,Hessen,liberal,SPD,immer,Steuern,YouTube,3,False,2017.0,0.57,"Wirtschaft, Bildung, Musik"
1793,28,männlich,Sachsen,progressiv,SPD,nie,Klima,Tagesschau,7,False,,0.72,"Essen, Musik, Bildung"
1794,29,divers,NRW,progressiv,CDU,immer,Gesundheit,Tagesschau,4,True,2017.0,0.8,"Technologie, Wirtschaft, Reisen"
1795,20,männlich,Berlin,konservativ,Grüne,immer,Klima,Spiegel,4,False,2024.0,0.94,"Bildung, Technologie, Klima"
1796,58,männlich,Hamburg,konservativ,Die Linke,immer,Sicherheit,Facebook-Gruppen,0,True,,0.6,"Essen, Sport, Politik"
1797,31,divers,Bayern,progressiv,Grüne,immer,Klima,Telegram,0,False,2017.0,0.03,"Musik, Bildung, Sport"
1798,28,weiblich,Hessen,konservativ,SPD,gelegentlich,Gesundheit,Facebook-Gruppen,0,True,2021.0,0.75,"Politik, Sport, Bildung"
1799,27,männlich,Hessen,konservativ,FDP,immer,Gesundheit,Tagesschau,1,False,2021.0,0.61,"Sport, Politik, Essen"
1800,37,männlich,Berlin,progressiv,SPD,gelegentlich,Migration,Tagesschau,8,False,,0.89,"Klima, Reisen, Bildung"
1801,34,männlich,Hamburg,konservativ,FDP,immer,Gesundheit,Facebook-Gruppen,5,True,2017.0,0.31,"Bildung, Musik, Klima"
1802,41,männlich,Bayern,konservativ,Grüne,gelegentlich,Migration,Facebook-Gruppen,5,True,2017.0,0.29,"Politik, Essen, Bildung"
1803,58,männlich,Sachsen,liberal,Grüne,gelegentlich,Steuern,FAZ,10,True,2017.0,0.55,"Politik, Klima, Musik"
1804,70,weiblich,Hamburg,progressiv,FDP,nie,Gesundheit,TikTok,2,False,2024.0,0.52,"Wirtschaft, Sport, Klima"
1805,73,weiblich,Hessen,konservativ,SPD,immer,Klima,Telegram,2,False,2021.0,0.75,"Politik, Reisen, Technologie"
1806,37,divers,Hessen,konservativ,AfD,gelegentlich,Gesundheit,Spiegel,2,True,2021.0,0.94,"Sport, Wirtschaft, Technologie"
1807,35,weiblich,Berlin,konservativ,CDU,immer,Sicherheit,Telegram,0,False,2024.0,0.29,"Klima, Technologie, Bildung"
1808,60,divers,Hessen,zentristisch,Die Linke,immer,Sicherheit,TikTok,8,False,,0.16,"Sport, Klima, Technologie"
1809,73,divers,Berlin,liberal,Die Linke,gelegentlich,Gesundheit,TikTok,7,False,2021.0,0.72,"Wirtschaft, Klima, Musik"
1810,19,weiblich,Sachsen,progressiv,CDU,immer,Bildung,FAZ,2,True,2024.0,0.21,"Musik, Sport, Reisen"
1811,73,weiblich,Berlin,konservativ,SPD,immer,Klima,Facebook-Gruppen,7,True,2021.0,0.9,"Wirtschaft, Bildung, Klima"
1812,36,divers,Hamburg,progressiv,AfD,nie,Sicherheit,YouTube,10,False,2021.0,0.71,"Technologie, Politik, Reisen"
1813,64,männlich,NRW,progressiv,FDP,gelegentlich,Gesundheit,Tagesschau,3,False,,0.69,"Bildung, Essen, Reisen"
1814,66,männlich,Bayern,konservativ,FDP,immer,Gesundheit,Tagesschau,9,False,2021.0,0.41,"Politik, Sport, Bildung"
1815,27,divers,NRW,zentristisch,Grüne,gelegentlich,Migration,Facebook-Gruppen,1,False,2024.0,0.14,"Klima, Musik, Technologie"
1816,46,divers,Berlin,progressiv,AfD,immer,Migration,Facebook-Gruppen,4,False,2024.0,0.74,"Bildung, Musik, Politik"
1817,30,weiblich,Hamburg,progressiv,FDP,gelegentlich,Bildung,Spiegel,9,False,2021.0,0.73,"Musik, Technologie, Sport"
1818,47,männlich,Hessen,zentristisch,AfD,gelegentlich,Bildung,Spiegel,10,True,2024.0,0.54,"Bildung, Technologie, Politik"
1819,24,weiblich,Bayern,liberal,CDU,nie,Steuern,Facebook-Gruppen,2,False,2017.0,0.07,"Wirtschaft, Sport, Essen"
1820,57,divers,Berlin,konservativ,AfD,immer,Sicherheit,TikTok,2,True,,0.73,"Reisen, Sport, Politik"
1821,25,divers,NRW,progressiv,FDP,immer,Bildung,FAZ,1,True,2021.0,0.74,"Essen, Klima, Technologie"
1822,21,weiblich,Hessen,progressiv,SPD,immer,Klima,Tagesschau,9,True,,0.27,"Sport, Reisen, Technologie"
1823,31,männlich,Berlin,liberal,FDP,immer,Bildung,Facebook-Gruppen,9,True,2021.0,0.27,"Musik, Klima, Sport"
1824,42,männlich,Bayern,progressiv,AfD,immer,Bildung,FAZ,8,True,2024.0,0.89,"Wirtschaft, Reisen, Politik"
1825,54,weiblich,Sachsen,progressiv,FDP,immer,Sicherheit,TikTok,5,True,2021.0,0.5,"Essen, Technologie, Klima"
1826,71,männlich,Bayern,liberal,SPD,immer,Migration,Facebook-Gruppen,6,False,2024.0,0.3,"Reisen, Politik, Wirtschaft"
1827,29,weiblich,Bayern,zentristisch,SPD,immer,Gesundheit,Facebook-Gruppen,0,False,,0.82,"Musik, Bildung, Essen"
1828,67,weiblich,Berlin,zentristisch,CDU,gelegentlich,Steuern,TikTok,3,True,2017.0,0.36,"Reisen, Sport, Musik"
1829,22,männlich,Hessen,zentristisch,AfD,immer,Steuern,FAZ,2,False,2021.0,0.36,"Bildung, Politik, Musik"
1830,53,männlich,Bayern,zentristisch,CDU,immer,Gesundheit,Telegram,5,False,,0.64,"Politik, Wirtschaft, Reisen"
1831,30,männlich,Berlin,liberal,CDU,gelegentlich,Bildung,FAZ,6,True,2017.0,0.56,"Essen, Musik, Politik"
1832,73,männlich,Bayern,konservativ,SPD,gelegentlich,Bildung,Spiegel,9,True,2024.0,0.32,"Reisen, Bildung, Technologie"
1833,63,männlich,Hamburg,liberal,FDP,immer,Bildung,Facebook-Gruppen,8,True,,0.43,"Sport, Politik, Reisen"
1834,56,männlich,Hamburg,progressiv,Grüne,immer,Klima,FAZ,7,False,2017.0,0.09,"Technologie, Klima, Politik"
1835,47,weiblich,Sachsen,konservativ,Grüne,immer,Klima,Tagesschau,0,True,2021.0,0.16,"Politik, Klima, Technologie"
1836,47,divers,Hessen,liberal,AfD,immer,Migration,Facebook-Gruppen,1,False,2021.0,0.25,"Bildung, Musik, Sport"
1837,26,divers,NRW,zentristisch,AfD,gelegentlich,Bildung,YouTube,9,True,2017.0,0.57,"Bildung, Wirtschaft, Klima"
1838,28,weiblich,Hessen,konservativ,AfD,nie,Klima,YouTube,4,False,,0.04,"Essen, Reisen, Wirtschaft"
1839,48,männlich,Berlin,konservativ,Die Linke,gelegentlich,Bildung,Facebook-Gruppen,10,False,2021.0,0.71,"Musik, Essen, Technologie"
1840,51,männlich,Hessen,progressiv,Grüne,immer,Sicherheit,YouTube,7,True,2024.0,0.28,"Reisen, Bildung, Wirtschaft"
1841,25,männlich,Berlin,konservativ,Grüne,gelegentlich,Bildung,TikTok,2,True,2024.0,0.03,"Bildung, Musik, Essen"
1842,47,divers,Sachsen,liberal,Grüne,gelegentlich,Migration,FAZ,4,True,2021.0,0.28,"Bildung, Musik, Reisen"
1843,56,weiblich,Berlin,progressiv,Die Linke,immer,Klima,Tagesschau,7,False,2017.0,0.58,"Essen, Wirtschaft, Klima"
1844,42,weiblich,Hessen,liberal,FDP,immer,Sicherheit,Spiegel,10,False,2024.0,0.64,"Reisen, Technologie, Wirtschaft"
1845,46,weiblich,Hamburg,zentristisch,SPD,immer,Steuern,Telegram,7,True,,0.1,"Wirtschaft, Reisen, Politik"
1846,33,weiblich,Hessen,progressiv,FDP,immer,Steuern,Facebook-Gruppen,7,True,2017.0,0.34,"Essen, Technologie, Klima"
1847,35,divers,Bayern,zentristisch,Die Linke,immer,Sicherheit,YouTube,8,False,2024.0,0.91,"Wirtschaft, Technologie, Politik"
1848,21,weiblich,Bayern,liberal,Die Linke,gelegentlich,Migration,Tagesschau,7,True,2021.0,0.73,"Wirtschaft, Bildung, Reisen"
1849,70,weiblich,Hessen,konservativ,CDU,immer,Steuern,Facebook-Gruppen,4,False,,0.78,"Essen, Musik, Wirtschaft"
1850,22,divers,Hessen,liberal,AfD,gelegentlich,Migration,Spiegel,5,False,,0.69,"Sport, Technologie, Musik"
1851,61,weiblich,Berlin,progressiv,FDP,nie,Gesundheit,Telegram,2,True,2017.0,0.64,"Reisen, Sport, Wirtschaft"
1852,65,weiblich,Berlin,zentristisch,Die Linke,gelegentlich,Migration,Telegram,2,True,2017.0,0.51,"Wirtschaft, Bildung, Technologie"
1853,22,männlich,Hamburg,konservativ,FDP,gelegentlich,Bildung,TikTok,9,False,2024.0,0.71,"Klima, Technologie, Wirtschaft"
1854,38,weiblich,NRW,konservativ,FDP,immer,Gesundheit,Tagesschau,3,True,2021.0,0.61,"Wirtschaft, Sport, Politik"
1855,26,männlich,Hamburg,zentristisch,Grüne,immer,Bildung,FAZ,10,True,2021.0,0.3,"Sport, Klima, Essen"
1856,71,männlich,Hessen,liberal,CDU,immer,Migration,TikTok,0,True,,0.2,"Politik, Bildung, Musik"
1857,74,männlich,Hamburg,progressiv,Die Linke,gelegentlich,Gesundheit,Spiegel,7,False,2021.0,0.53,"Sport, Essen, Technologie"
1858,70,weiblich,Bayern,liberal,FDP,immer,Gesundheit,TikTok,0,True,,0.76,"Musik, Technologie, Sport"
1859,73,weiblich,Hamburg,konservativ,CDU,nie,Migration,Telegram,3,True,2021.0,0.23,"Klima, Wirtschaft, Reisen"
1860,29,männlich,Sachsen,konservativ,AfD,immer,Bildung,YouTube,5,True,2024.0,0.49,"Technologie, Klima, Sport"
1861,56,divers,NRW,zentristisch,FDP,immer,Migration,TikTok,1,False,2017.0,0.3,"Technologie, Bildung, Essen"
1862,67,divers,Bayern,zentristisch,FDP,gelegentlich,Bildung,Telegram,4,True,2024.0,0.1,"Bildung, Politik, Technologie"
1863,33,divers,Berlin,zentristisch,AfD,immer,Klima,FAZ,8,False,,0.33,"Essen, Bildung, Politik"
1864,58,divers,NRW,progressiv,SPD,gelegentlich,Bildung,YouTube,9,True,2017.0,0.34,"Politik, Technologie, Musik"
1865,46,männlich,Berlin,liberal,SPD,gelegentlich,Migration,FAZ,5,False,2017.0,0.62,"Reisen, Sport, Klima"
1866,47,weiblich,Hamburg,liberal,FDP,gelegentlich,Bildung,Facebook-Gruppen,1,True,2024.0,0.76,"Bildung, Essen, Politik"
1867,34,weiblich,Bayern,zentristisch,SPD,immer,Sicherheit,Facebook-Gruppen,5,True,2024.0,0.11,"Wirtschaft, Politik, Klima"
1868,69,divers,Bayern,konservativ,AfD,immer,Sicherheit,YouTube,7,False,2021.0,0.67,"Essen, Reisen, Klima"
1869,48,weiblich,Hessen,progressiv,Die Linke,immer,Sicherheit,FAZ,9,True,2017.0,0.64,"Sport, Technologie, Wirtschaft"
1870,55,divers,Hamburg,progressiv,CDU,gelegentlich,Sicherheit,YouTube,7,False,2024.0,1.0,"Politik, Wirtschaft, Sport"
1871,52,männlich,Berlin,progressiv,SPD,gelegentlich,Steuern,YouTube,7,True,2017.0,0.45,"Klima, Essen, Politik"
1872,60,weiblich,Hamburg,liberal,AfD,gelegentlich,Bildung,Telegram,3,True,,0.9,"Sport, Essen, Klima"
1873,63,divers,Berlin,zentristisch,CDU,immer,Bildung,Tagesschau,10,True,2017.0,0.89,"Essen, Musik, Wirtschaft"
1874,58,männlich,Hamburg,progressiv,Grüne,immer,Sicherheit,Spiegel,4,True,,0.97,"Klima, Musik, Politik"
1875,68,männlich,NRW,zentristisch,Grüne,nie,Gesundheit,Telegram,6,True,2021.0,0.52,"Sport, Klima, Bildung"
1876,57,divers,Berlin,liberal,FDP,immer,Sicherheit,Spiegel,9,True,2021.0,0.97,"Klima, Technologie, Sport"
1877,18,männlich,NRW,konservativ,Grüne,gelegentlich,Sicherheit,Telegram,2,True,,0.47,"Technologie, Klima, Musik"
1878,23,divers,Sachsen,zentristisch,SPD,immer,Steuern,Spiegel,2,False,2017.0,0.06,"Bildung, Politik, Musik"
1879,44,männlich,Berlin,progressiv,SPD,immer,Klima,Tagesschau,2,True,2017.0,0.06,"Wirtschaft, Politik, Klima"
1880,74,weiblich,Hamburg,liberal,Die Linke,gelegentlich,Klima,FAZ,5,True,2024.0,0.5,"Technologie, Politik, Sport"
1881,71,divers,Sachsen,konservativ,SPD,immer,Steuern,Facebook-Gruppen,0,True,2021.0,0.22,"Wirtschaft, Sport, Technologie"
1882,29,divers,Berlin,konservativ,FDP,gelegentlich,Steuern,Facebook-Gruppen,4,True,,0.78,"Technologie, Bildung, Essen"
1883,25,männlich,Hamburg,konservativ,Die Linke,nie,Sicherheit,Telegram,1,False,2021.0,0.16,"Essen, Klima, Bildung"
1884,47,weiblich,Sachsen,liberal,CDU,gelegentlich,Steuern,YouTube,0,True,,0.1,"Bildung, Politik, Sport"
1885,58,männlich,Berlin,konservativ,Die Linke,nie,Klima,FAZ,6,True,2021.0,0.78,"Klima, Politik, Technologie"
1886,20,weiblich,NRW,konservativ,Die Linke,immer,Gesundheit,TikTok,8,True,2021.0,0.1,"Reisen, Bildung, Wirtschaft"
1887,48,divers,Hamburg,liberal,SPD,immer,Gesundheit,Spiegel,4,False,,0.6,"Politik, Sport, Bildung"
1888,45,weiblich,Bayern,liberal,SPD,immer,Steuern,TikTok,3,False,2024.0,0.13,"Wirtschaft, Musik, Technologie"
1889,25,divers,Hessen,progressiv,AfD,immer,Gesundheit,TikTok,4,True,2024.0,0.15,"Technologie, Wirtschaft, Politik"
1890,60,divers,Hessen,liberal,CDU,immer,Migration,Telegram,6,False,2024.0,0.79,"Musik, Wirtschaft, Technologie"
1891,71,weiblich,Berlin,liberal,SPD,gelegentlich,Bildung,Tagesschau,6,True,2021.0,0.49,"Politik, Klima, Essen"
1892,74,divers,Sachsen,liberal,CDU,immer,Sicherheit,Facebook-Gruppen,3,False,2021.0,0.99,"Klima, Politik, Reisen"
1893,34,weiblich,Bayern,liberal,AfD,immer,Migration,Spiegel,6,False,2021.0,0.23,"Bildung, Essen, Musik"
1894,74,männlich,Bayern,konservativ,CDU,immer,Sicherheit,Spiegel,1,True,2021.0,0.03,"Reisen, Essen, Politik"
1895,18,männlich,Hamburg,zentristisch,AfD,immer,Sicherheit,Facebook-Gruppen,6,True,2021.0,0.03,"Wirtschaft, Essen, Musik"
1896,52,männlich,Hessen,progressiv,CDU,nie,Klima,Tagesschau,4,True,,0.59,"Reisen, Wirtschaft, Technologie"
1897,64,männlich,Sachsen,progressiv,AfD,gelegentlich,Sicherheit,Spiegel,9,True,2024.0,0.14,"Essen, Reisen, Bildung"
1898,70,männlich,Berlin,liberal,Die Linke,immer,Gesundheit,YouTube,8,True,2021.0,0.14,"Reisen, Wirtschaft, Technologie"
1899,36,weiblich,Hessen,liberal,Die Linke,immer,Bildung,Tagesschau,5,False,2021.0,0.75,"Politik, Klima, Technologie"
1900,57,weiblich,Berlin,konservativ,Grüne,immer,Bildung,YouTube,10,True,2024.0,0.85,"Musik, Essen, Sport"
1901,37,divers,NRW,zentristisch,SPD,gelegentlich,Klima,TikTok,1,False,2024.0,0.97,"Sport, Wirtschaft, Essen"
1902,29,weiblich,Sachsen,progressiv,AfD,gelegentlich,Bildung,Tagesschau,4,True,2017.0,0.45,"Bildung, Essen, Politik"
1903,52,divers,Hamburg,liberal,SPD,gelegentlich,Bildung,Telegram,3,False,2021.0,0.03,"Musik, Essen, Wirtschaft"
1904,44,männlich,Hamburg,konservativ,FDP,immer,Klima,TikTok,1,False,2021.0,0.02,"Sport, Musik, Wirtschaft"
1905,49,divers,Berlin,progressiv,CDU,gelegentlich,Steuern,Spiegel,6,True,2017.0,0.64,"Musik, Bildung, Sport"
1906,31,divers,Hessen,progressiv,Grüne,immer,Bildung,Spiegel,5,False,2017.0,0.15,"Sport, Politik, Bildung"
1907,61,weiblich,Hamburg,liberal,FDP,immer,Bildung,Facebook-Gruppen,4,False,2021.0,0.04,"Bildung, Politik, Sport"
1908,40,männlich,NRW,zentristisch,SPD,immer,Sicherheit,TikTok,7,True,2021.0,0.89,"Politik, Musik, Reisen"
1909,62,weiblich,NRW,liberal,CDU,immer,Bildung,YouTube,10,False,,0.95,"Sport, Reisen, Klima"
1910,32,weiblich,NRW,liberal,AfD,immer,Migration,YouTube,7,False,,0.15,"Wirtschaft, Technologie, Politik"
1911,18,divers,Hamburg,zentristisch,Die Linke,gelegentlich,Gesundheit,TikTok,1,False,2021.0,0.2,"Essen, Musik, Klima"
1912,27,weiblich,Hamburg,progressiv,Die Linke,immer,Klima,Spiegel,1,False,2021.0,0.39,"Sport, Reisen, Essen"
1913,63,weiblich,Hamburg,zentristisch,Grüne,immer,Migration,YouTube,10,True,,0.69,"Reisen, Technologie, Essen"
1914,53,männlich,Sachsen,konservativ,FDP,immer,Klima,Spiegel,4,False,2021.0,0.41,"Sport, Essen, Wirtschaft"
1915,45,divers,NRW,zentristisch,CDU,immer,Gesundheit,Tagesschau,5,True,,0.17,"Technologie, Politik, Klima"
1916,38,männlich,Hessen,zentristisch,Die Linke,immer,Steuern,TikTok,3,True,2021.0,0.86,"Politik, Sport, Wirtschaft"
1917,62,divers,Berlin,zentristisch,SPD,immer,Bildung,Facebook-Gruppen,5,False,,0.06,"Essen, Sport, Wirtschaft"
1918,25,weiblich,Hessen,progressiv,Die Linke,nie,Bildung,YouTube,6,False,2017.0,0.88,"Klima, Politik, Musik"
1919,59,weiblich,Hamburg,konservativ,Die Linke,immer,Sicherheit,YouTube,8,True,2024.0,0.35,"Klima, Reisen, Wirtschaft"
1920,25,weiblich,NRW,progressiv,AfD,immer,Gesundheit,FAZ,1,False,2024.0,0.29,"Klima, Politik, Bildung"
1921,66,divers,Berlin,konservativ,SPD,immer,Klima,FAZ,8,False,2021.0,0.78,"Essen, Bildung, Politik"
1922,44,divers,Bayern,liberal,Die Linke,gelegentlich,Migration,YouTube,9,True,2024.0,0.34,"Bildung, Politik, Musik"
1923,71,divers,NRW,liberal,Grüne,immer,Bildung,Spiegel,7,False,2024.0,0.5,"Essen, Klima, Wirtschaft"
1924,19,divers,Berlin,liberal,Die Linke,gelegentlich,Bildung,FAZ,2,False,2024.0,0.32,"Klima, Technologie, Sport"
1925,30,weiblich,Hessen,liberal,SPD,immer,Gesundheit,Telegram,8,True,2024.0,0.9,"Essen, Wirtschaft, Sport"
1926,59,männlich,Berlin,konservativ,Die Linke,immer,Sicherheit,TikTok,2,False,,0.19,"Klima, Essen, Sport"
1927,74,divers,Sachsen,liberal,FDP,immer,Steuern,Spiegel,2,True,2021.0,0.62,"Politik, Musik, Technologie"
1928,58,divers,Hamburg,progressiv,FDP,immer,Gesundheit,Telegram,3,False,2017.0,0.13,"Klima, Politik, Essen"
1929,48,divers,Bayern,zentristisch,AfD,nie,Sicherheit,Tagesschau,7,False,2021.0,0.83,"Essen, Sport, Wirtschaft"
1930,64,divers,Berlin,progressiv,AfD,immer,Steuern,Facebook-Gruppen,1,False,,0.17,"Musik, Politik, Essen"
1931,65,männlich,Hamburg,liberal,SPD,immer,Gesundheit,TikTok,2,True,2021.0,0.03,"Politik, Essen, Technologie"
1932,48,weiblich,Hamburg,liberal,Grüne,gelegentlich,Bildung,FAZ,7,False,2024.0,0.02,"Reisen, Essen, Wirtschaft"
1933,38,divers,Hessen,zentristisch,Grüne,immer,Steuern,Tagesschau,1,True,2017.0,0.3,"Essen, Musik, Reisen"
1934,64,männlich,Hessen,zentristisch,CDU,immer,Bildung,TikTok,3,True,2017.0,0.72,"Politik, Reisen, Musik"
1935,45,divers,NRW,konservativ,Die Linke,immer,Klima,FAZ,3,False,,0.58,"Bildung, Technologie, Reisen"
1936,71,divers,NRW,konservativ,SPD,gelegentlich,Steuern,Telegram,2,False,2021.0,0.07,"Essen, Bildung, Musik"
1937,24,weiblich,Sachsen,zentristisch,FDP,gelegentlich,Migration,TikTok,0,True,,0.26,"Bildung, Klima, Sport"
1938,68,divers,Sachsen,konservativ,AfD,immer,Migration,Facebook-Gruppen,9,False,2021.0,0.46,"Reisen, Sport, Technologie"
1939,75,männlich,Bayern,liberal,AfD,immer,Bildung,TikTok,7,True,2021.0,0.22,"Technologie, Klima, Sport"
1940,54,männlich,Hessen,liberal,Die Linke,gelegentlich,Sicherheit,Facebook-Gruppen,7,False,2024.0,0.9,"Technologie, Wirtschaft, Reisen"
1941,31,männlich,Hamburg,konservativ,FDP,immer,Bildung,Facebook-Gruppen,4,True,2017.0,0.65,"Reisen, Technologie, Bildung"
1942,46,divers,Hessen,liberal,AfD,nie,Klima,Tagesschau,6,True,2021.0,0.05,"Sport, Bildung, Essen"
1943,64,weiblich,Berlin,konservativ,AfD,immer,Bildung,Telegram,8,False,,0.42,"Bildung, Klima, Reisen"
1944,70,männlich,Hessen,zentristisch,Die Linke,immer,Migration,TikTok,7,False,2024.0,0.24,"Musik, Sport, Politik"
1945,60,weiblich,Bayern,progressiv,Die Linke,immer,Gesundheit,Tagesschau,7,True,2024.0,0.11,"Bildung, Essen, Sport"
1946,60,weiblich,Sachsen,liberal,Grüne,immer,Klima,YouTube,2,True,2024.0,0.32,"Technologie, Musik, Sport"
1947,67,männlich,NRW,liberal,FDP,gelegentlich,Gesundheit,Telegram,9,True,2021.0,0.55,"Musik, Bildung, Essen"
1948,55,divers,Hessen,konservativ,CDU,nie,Bildung,YouTube,4,False,2024.0,0.68,"Klima, Technologie, Politik"
1949,62,divers,Bayern,progressiv,SPD,immer,Migration,FAZ,9,True,2021.0,0.01,"Essen, Technologie, Sport"
1950,63,divers,Bayern,zentristisch,Die Linke,nie,Klima,Spiegel,0,False,2021.0,0.18,"Politik, Reisen, Sport"
1951,35,weiblich,Berlin,liberal,Die Linke,nie,Steuern,YouTube,2,True,2024.0,0.61,"Essen, Bildung, Klima"
1952,39,divers,NRW,liberal,AfD,immer,Gesundheit,TikTok,1,False,2017.0,0.61,"Klima, Wirtschaft, Musik"
1953,45,weiblich,Sachsen,liberal,Grüne,immer,Migration,Telegram,9,True,,0.0,"Reisen, Sport, Essen"
1954,62,weiblich,Sachsen,zentristisch,CDU,gelegentlich,Klima,Facebook-Gruppen,5,True,2021.0,0.15,"Sport, Klima, Reisen"
1955,48,weiblich,Hessen,konservativ,Die Linke,immer,Steuern,Facebook-Gruppen,9,False,2017.0,0.04,"Reisen, Politik, Klima"
1956,31,divers,Hessen,zentristisch,FDP,immer,Migration,Facebook-Gruppen,6,False,2021.0,0.53,"Essen, Sport, Wirtschaft"
1957,57,divers,Sachsen,progressiv,AfD,immer,Bildung,YouTube,6,False,2017.0,0.53,"Wirtschaft, Klima, Essen"
1958,65,divers,Hamburg,liberal,AfD,immer,Klima,FAZ,7,False,2024.0,0.33,"Essen, Reisen, Musik"
1959,49,männlich,Berlin,konservativ,Grüne,gelegentlich,Sicherheit,TikTok,10,True,2017.0,0.7,"Klima, Bildung, Reisen"
1960,21,divers,Hessen,progressiv,FDP,gelegentlich,Gesundheit,Facebook-Gruppen,8,False,,0.29,"Musik, Politik, Bildung"
1961,40,divers,Berlin,zentristisch,Die Linke,gelegentlich,Bildung,TikTok,5,False,2024.0,0.12,"Wirtschaft, Technologie, Politik"
1962,43,weiblich,Bayern,zentristisch,Die Linke,immer,Bildung,FAZ,2,True,,0.65,"Bildung, Musik, Technologie"
1963,47,divers,NRW,progressiv,Die Linke,immer,Bildung,Tagesschau,2,False,,0.81,"Reisen, Bildung, Technologie"
1964,69,männlich,NRW,progressiv,FDP,immer,Sicherheit,YouTube,7,False,2017.0,0.83,"Bildung, Musik, Wirtschaft"
1965,72,männlich,Sachsen,zentristisch,CDU,immer,Migration,Spiegel,8,True,2021.0,0.32,"Essen, Politik, Reisen"
1966,56,weiblich,Hamburg,liberal,FDP,gelegentlich,Migration,Tagesschau,5,True,2024.0,0.07,"Wirtschaft, Politik, Sport"
